Couplet,Poet
"اي ڪاش تو اچين هان مان ڪانگ ٿو اُڏايان
اهڙي جڳهه ڪٿي جو توکي کڻي ويهاريان۔",Ustad Bukhari
"ڇاتي ڪيان وڇاڻو ٻانهون ڏيان وهاڻا
هت مير پير آهن ناڻي بنا وڪاڻا۔",Ustad Bukhari
"هڪ ڳالهه هيء حياتي استاد وئي اجائي
ٻي سوچ زندگاني ستبار ٿي سجائي",Ustad Bukhari
"هڪ پيار يار ڄاڻا ٻي ڪار ڪانه ڄاڻا
هت مير پير آهن ناڻي بنا وڪاڻا۔",Ustad Bukhari
"،جيوت جي سنگيتن جهڙي جهانجهه وڳي هڪ رات
.رَڳ رَڳ ۾ پئي نينهن نچايو عمر سڄي هڪ رات",Ustad Bukhari
"،جهولڻ جهومڻ، موجون ماڻڻ جي هُوءِ هڪڙي رات
.وڇڙي وئي پر چَمڙي وانگر، روح کي چنبڙي رات",Ustad Bukhari
"،جڳ جڳ جا جذبات کڻي اهڙي ته لنگھي هڪ رات
.ويندي ويندي يار اسان جي عمر ونگي هڪ رات",Ustad Bukhari
"،ڇا ته اڱڻ تي بادل، کنوڻيون کيڏيون ساري رات
.رِم جِهم رِم جِهم برسي مِٺڙي بوسن جي برسات",Ustad Bukhari
"،ڏينهن تي آهي شينهن گجي ٿو، رات به ناهي سانت
.ڏيڏر، تِڏيون، چٻرا، چمڙا باتيون ڀانتين ڀانت",Ustad Bukhari
"،ڏينهن تتو ڄڻ صبح ٿڌو ۽ ڀنڀ سُمهڻي باک
.چاهت آهه ته چيٽ لڳي ٿو پوهه ڪتي ويساک",Ustad Bukhari
"،دل ته چوي ٿي جُڳ جُڳ جيئان، موت ڏياريان مات
!ڪاٿان او استاد بخاري، ايڏي آڻيان ڏات",Ustad Bukhari
".دل ته چوي ٿي پيار هجي ٻيو تنهنجي سونهن - سنوار
.موت وتي ٿي ڪاتيون لايون ڪاسائي جي ڪار",Ustad Bukhari
"،دل ته چوي ٿي پيلو، نيلو گول بنايان لال
.جيئو جيئڻ ڏيو پي ۽ پياري ماريان مُونجهه ملال",Ustad Bukhari
"،دل ته چوي ٿي پورب، پڇّم ورڇيان محبت مال
!ايڏو قُرب ڪمال ڪٿي، هي حاضر جهڙو حال",Ustad Bukhari
"،مينگھ هجان ها، برسي برسي بَرّ ڪاريان ها باغ
.سج هجان ها، اونداهيءَ جا روز ڌئان ها داغ",Ustad Bukhari
"اسان هون سپاهي، او ڀٽائي، تنهنجي سنڌ جا
درازيءَ جي ديس جا، سنائيءَ جي سنڌ جا",Ustad Bukhari
"عزم عنايت سچ سگھارو، برک بلاول، حيدر پيارو
اِهي پيارا پيارا ماڻهو، پياري پياري سنڌ جا",Ustad Bukhari
"ڪوٺَ ڪنائي پورهيت جاڳيو، جرئت جاڳي، رتَ ستَ جاڳيو
جاڳي پيا جيالا سارا، هاري ناري سنڌ جا",Ustad Bukhari
"ڌرتيءَ ڄايا پيا گڏجي سڏجي، سچ جي سڏ تي پرچي سرچي
جوڙيون پيا نِڪورا خاڪا، آجي آجي سنڌ جا",Ustad Bukhari
"سورج وانگي چمڪي سنڌڙي، جُڳ جُڳ ۾ جيئي سنڌڙي
هجن هر زبان تي نعرا، صبح، سانجھي سنڌ جا",Ustad Bukhari
"جنت ڪاڇو ۽ ٿر آهي، ڪوثر منڇر، ڪينجھر آهي
وڻن ٿا نظارا ڏاڍا سُهڻي سُهڻي سنڌ جا",Ustad Bukhari
"سنڌڙي جندڙي پياري پياري، عشق منجھان استاد بخاري
ويٺا گيت ٺاهيون ۽ ڳايون، مِٺي پنهنجي سنڌ جا",Ustad Bukhari
"خريدارو، وڃو موٽي، خدا جو سُنهن کتل آهيان
ڄمڻ کان موت تائين، سنڌ  ڌرتيءَ جو وَتل آهيان",Ustad Bukhari
"جي اورين ٿو ته مان همغم، جي روئين ٿو ته مان ماتم
جي ماپين ٿو ته مان پربَت، جھُڪائين ٿو جبل آهيان",Ustad Bukhari
"اجل منهنجي پٺيان، تقدير سِرَ تي ، رب رڳ رڳ ۾
اٽل جيڪي به آهن مون سان آهن مان اٽل آهيان",Ustad Bukhari
"خليل الله ٿو بنجين، گواهه الله ٿو ڏين، پر
اِنهيءَ ڪاتي اِنهيءَ هٿ کان ڪئي ڀيرا ڪُٺل آهيان",Ustad Bukhari
"جي تون آڙاهه مان بادل، جي تون بادل ته مان اوٿر
تون جيڪي ٿين ۽ جاٿي ٿين، مٿان تنهنجي اجل آهيان",Ustad Bukhari
"ازل کان پئي هليو آهيان، بخاري ڪجھ ٿڪو هوندس
جھلئي ڪَنهنجي رڪيو ناهيان اڃان چئبو اجھل آهيان",Ustad Bukhari
"تحرير کي ترار بنايون بچي پئون
ڪوڪار مان ڪٽار بنايون بچي پئون",Ustad Bukhari
"هِن جوءِ لئه هزار اٿي جانباز پيا
هڪ هڪ منجھان هزار بنايون بچي پئون",Ustad Bukhari
"غدار پنهنجا دوست ٿين، ٿُڪ هڻي ڇڏيون
جھونجھار پنهنجا يار بنايون بچي پئون",Ustad Bukhari
"پرمار لئه هار کنيون ٿا وتون، شرم
حقدار لاءِ هار بنايون بچي پئون",Ustad Bukhari
"ماري وجھن ٿيون يار مسلسل مُنافقيون
جي فيصلا سچار بنايون بچي پئون",Ustad Bukhari
"بندوق ۽ ڪتاب مٿان دسترس هجي
هوشيار پنهنجا ٻار بنايون بچي پئون",Ustad Bukhari
"جيڏا نه گيت، بيت بخاري گھڙيون ٿا پيا
ايڏا اٿي هٿيار بنايون بچي پئون",Ustad Bukhari
"ڍاپن، ٽاڏن، اُونگرن، ڍڳا ڍور عمر،
ڪرندءِ قهر وڄون ٿِي",Ustad Bukhari
"ڏڍنِ کائن ڏيهه کي، آدمخور عمر،
ڪرندءِ قهر وڄون ٿِي",Ustad Bukhari
"ڀيڻون جوئِن جيهڙيون، سمجھن سور عمر،
ڪرندءِ قهر وڄون ٿِي",Ustad Bukhari
"توکي نيندا تحت ڏي، تنهنجا طور،
ڪرندءِ قهر وڄون ٿِي",Ustad Bukhari
"ويهي ڪانه وويڪ سان، اوريئه اور عمر،
ڪرندءِ قهر وڄون ٿِي",Ustad Bukhari
"جوڙج کوليون لوهه جون، ڀانئج ڀور عمر،
ڪرندءِ قهر وڄون ٿِي",Ustad Bukhari
"استاد آکي امن جا، ايندا دؤر عمر،
ڪرندءِ قهر وڄون ٿِي",Ustad Bukhari
"پُرجھيئون ڪين پڪارون منهنجون،
مارُن ڏانهن ميارون منهنجون",Ustad Bukhari
"ڪونجن جين قطارون جوڙيون،
ڳوڙهن واريون لارون منهنجون، مارُن",Ustad Bukhari
"ڳائن ڳيچ اديون ڳوٺاڻيون،
ڪوٽن ۾ ڪُوڪارون منهنجون، مارُن",Ustad Bukhari
"تَر جون تاچيون، پَر جا پيٽا،
تندون تندون تارون منهنجون، مارُن",Ustad Bukhari
"ڪُوڪن ڪڻڇيون، گھوڪن ڳيرا،
تڙ تڙ لاءِ تنوارون منهنجون، مارُن",Ustad Bukhari
"ڦوڳ ڦلاريا ڦَر سين سهسين،
برپٽ منجھه بهارون منهنجون، مارُن",Ustad Bukhari
"سورج ڪرڻا پائر پَٽ تي،
ڏهرن ڏانهن نهارون منهنجون، مارُن",Ustad Bukhari
"ڌوڏينديون هر دور بخاري
ظالم کي للڪارون منهنجون، مارُن",Ustad Bukhari
"کنھن کی رنجائٹ سکیا نہ آھیون
دل ڈکائٹ سکیا نہ آھیون",Ustad Bukhari
"جنھن سان لایون تنھن سان نبھایون
ادھ م رلائٹ سکیا نہ آھیون",Ustad Bukhari
"گل جی خوشبو گل ئی ڈیندو آ استاد
پاٹ پڈائٹ سکیا نہ آھیون",Ustad Bukhari
"تنهنجون نظرون مزو غضب جو آ
توبھ توبھ نشو غضب جو آ",Ustad Bukhari
"چنڊ جو آ رڳو چٽو چهرو
تنهنجو نقشو سڄو غضب جو آ",Ustad Bukhari
"کنڊ ماکي مٺي سٺي ساٿي
تنهنجو بوسو مٺو غضب جو آ",Ustad Bukhari
"هجر جو مسئلو قيامت پر
وصل جو مرحلو غضب جو آ",Ustad Bukhari
"تنهنجي ”استاد“ کي مٺا تنهنجي
شوق شعلو بڇيو غضب جو آ",Ustad Bukhari
"هي ذلف هي زنجير، نئين سال جو تحفو
هي نيڻ تکا تير، نئين سال جو تحفو",Ustad Bukhari
"مشتاق ڏي معشوق ڪڍي موڪلي آهي
منصور جي تصوير، نئين سال جو تحفو",Ustad Bukhari
"خوشبو جي آلاپ ۾ بدبوءِ جو نياپو
هت آئي کڻي هير، نئين سال جو تحفو",Ustad Bukhari
"هڪ هٿ سان رکي وقت ڦٽن تي مرهم
ٻئي هٿ سان ڏنئين جهير، نئين سال جو تحفو",Ustad Bukhari
"پر سال مڪا مير، دلاسا ڪئي ٿر ڏي
تعويذ ڏنس پير ، نئين سال جو تحفو",Ustad Bukhari
"ٿا باز چون مور اسان ساڻ ملايو
ٿا نانگ گهُرن کير، نئين سال جو تحفو",Ustad Bukhari
"سنسار کي پيغام ۾ ”استاد“ ڏئي ٿو
انسان جي توقير، نئين سال جو تحفو",Ustad Bukhari
"تنهنجي ديدن ۾ ڪئي دلبر,
انتر منتر جادو جنتر",Ustad Bukhari
"سامهون نظرون، تير ۽ تبرون،
ترڇون، ميڇون، بڙڇون، خنجر",Ustad Bukhari
"نادر تنهنجي ناز نهوڙيا،
تڪبر تنهنجي در تي نڪ ڀر",Ustad Bukhari
"جي جي : تنهنجي جندڙي جوڙي
ناتا ٽوڙي نانا نهڪر",Ustad Bukhari
"تو در ايندي مور نه ٿڪجان،
هيڪر، ٻيهر، ٽيهر، هرهر",Ustad Bukhari
"گيت بخاري تنهنجا ڳائي
جهومي جهومي، گهرگهر، جهنگ جهر",Ustad Bukhari
"رُو بَرُو آهين حادثو آهي
دِيدَ ۾ دِلِ ۾ زلزلو آهي",Ustad Bukhari
"جيترو عِشِقَ کان عذابُ مِليو
اوترو عِشِق ۾ مزو آهي",Ustad Bukhari
"ديد ۾ دل ۾ زلزلو آهي
چاهُ آڙاهَ ۾ مچائي ٿو",Ustad Bukhari
"چاهَ ۾ پوءِ بِه چَهچٽو آهي،
ديد ۾ دل ۾ زلزلو آهي",Ustad Bukhari
"مان ٻڌايان ٻُڌي ٻري ويندين
هي قصو باه جو حصو آهي",Ustad Bukhari
"صبح جي هير يار جي خوشبوءِ
منهنجي چاهت جو ناشتو آهي",Ustad Bukhari
"مستُ پيِتي بنا ،بُخاري، آ
ڇا ته تنهنجو نئون نشو آهي",Ustad Bukhari
"هن دل کي بره بڇاڻي ڪو،
شعلو نه سهي ٽانڊو ئي سهي",Ustad Bukhari
"مان ڀانيان مونکي کي ڀائي ڪو،
سهڻو نه سهي ڪوجهو ئي سهي",Ustad Bukhari
"ها چاهيان ٿو ڪو چاه ڪري،
دل سان نه سهي دوکو ئي سهي",Ustad Bukhari
"ڪو مُرڪي مُرڪي شرمائي،
سچ پچ نه سهي، نخرو ئي سهي",Ustad Bukhari
"ڪو ڀر ۾‌ اچي دل پرڀائي،
ڀوسو نه سهي گفتگو ئي سهي",Ustad Bukhari
"ها پيار ته پنهنجي وس ناهي،
همدردي جو جذبو ئي سهي",Ustad Bukhari
"استاد جو جذبو ڳڀرو آ.
توڙي جو پِنڊو پوڙهو ئي سهي",Ustad Bukhari
"هو مون به مٺا هڪ پيار لڌو،
ساڀيان نه سهي سپنو ئي سهي",Ustad Bukhari
"ڏکي آ پيار جي منزل هلڻ لئه حوصلا گهرجن
هزارين خوف ۽ خطرا کڻڻ لئه حوصلا گهرجن",Ustad Bukhari
"رهي ٿو چنڊ وانگر جو ڪڏهن گم سم ڪڏهن ظاهر
انهيءَ محبوب زادي سان ملڻ لئه حوصلا گهرجن",Ustad Bukhari
"پرھ جي هير ۾ منهن تان هٽائي زلف جا پهرا
پرائِي سونهن کي پيارا چمڻ لئه حوصلا گهرجن",Ustad Bukhari
"گهڻو اداس نه ٿي جو اجهائجي نه وڃين،
وڏو جهان آ غم جو، وڃائجي نه وڃين۔",Ustad Bukhari
"هي جام، جام تي پيئندي ٿي رهندو تاس وڌي،
ته احتياط، اڃا بي اجائجي نه وڃين۔",Ustad Bukhari
"رکين ته چنڊ سا رک چاهه، ڏي ڇڏي تارا،
متان هزار ذريون ٿي ورهائجي نه وڃين۔",Ustad Bukhari
"خلوص، چنگ نه ٿي جو بکيا وتن چارڻ،
کڄي، اير جي در تي وڄائجي نه وڃين۔",Ustad Bukhari
"ٽڪر به ٿي متان نانگڻيون نچن توتي،
ڪڪر نه ٿي جو گگن ۾ نچائجي نه وڃين",Ustad Bukhari
"ڇا قوم تي لکان مان، يا حُسن تي لکان مان
افسوس زندگي هڪ، پورو نه ٿو پوان مان",Ustad Bukhari
"هُو وقت ٿو سڏي پيو هي يار ٿو اچي پيو
بيهان وڃان ، ڪريان ڇا، بيٺو ٻُڏان تران مان",Ustad Bukhari
"هِي قوم پئي ٿي ڦٿڪي، هِي دل به پئِي ٿي تڙپي
هن قوم تي رُئان يا هن حال تي رُئان مان",Ustad Bukhari
"مظلوم ٿو پُڪاري محبوب پيو نهاري
ڪيڏي ڀڄي ڀڄان مان ، ڪيڏي ڊُڪي وڃان مان",Ustad Bukhari
"شوق تنهنجو شئي ئي ٻي بنجي ويو
دل لڳي مان ، زندگي بنجي ويو",Ustad Bukhari
"چنڊ تارا ، گل سهي سودا نه ڏين
حسن تنهنجو هڪ هٽي بنجي ويو",Ustad Bukhari
"چؤطرف چمڪار تنهنجي سونهن جا
چاھه منهنجو چؤدڳي بنجي ويو",Ustad Bukhari
"سونهن سان جيڪو جڙيو سو جنتي
جو ٿڙيو سو دوزخي بنجي ويو",Ustad Bukhari
"قرب ۾ ڪؤڙو ، ڪسارو هي سمو
شاھه جي وائي مٺي بنجي ويو",Ustad Bukhari
"منهنجو سينو آ سدوري سنڌڙي
تنهنجو سِرُ سنڌو ندي بنجي ويو",Ustad Bukhari
"عاشقن آڏو وڏو هيڏو پهاڙ
ڌوڙ جي آ خر دڙي بنجي ويو",Ustad Bukhari
"جنهن کي تون”استاد“ووڙيندو وتين
سو ته تنهنجي شاعري بنجي ويو",Ustad Bukhari
"دوست ڪياسين دلداريءَ لاءِ ، ڪن ٿا دل آزاري،
ڪنڌ جهڪيو هو جن قدمن تي، چوٽ لڳي ڪاپاري",Ustad Bukhari
"ڪوئل ڏي ويس بلبل ڏي ويس، پرواني ڏي ويس،
جنهن جنهن وٽ ويس، تنهن تنهن وٽ آ زاري",Ustad Bukhari
"تنهنجو منهنجو ناتو رشتو، شايد موت ڇني،
هيءَ ياري هڪ ٻي ياري آ، ناهي ماڻهن واري",Ustad Bukhari
"اوکي بازي اُلفت واري، پياري ۽ نياري،
هيءَ جن جيتي تَن به نه جيتي، هارين ناهي هاري",Ustad Bukhari
"پيار جي عيوض پيار گهرين ٿو، حيف هجئي استاد،
عاشق ناهين ڄڻ ڪو آهين، يار وڏو واپاري",Ustad Bukhari
