Couplet,Poet
"هيجُ هوندو جَنِ، سي ڪيئنءَ وِندُرَ وِيندِيُون،
وِيهو وِچِ رَهَنِ، سَهسِين سَڌُنِ وارِيُون.",Shah Abdul Latif Bhitai
"ڪيچِ نه جُنبَڻَ جاءِ، تَه ڪا هَلي هوتَ ڏي،
مُون سين هَلي ساءِ، جا جِيءُ مِٺو نه ڪَري.",Shah Abdul Latif Bhitai
"آتَڻَ ۾ پِرِياڻُ، هو سَڀَنِي جيڏييٖن،
مُون سَڀاڳـِيءَ ساڻُ ڪيرَ ڇُلَندِي ڇَپَرين؟",Shah Abdul Latif Bhitai
"سُکَنِ وارِي سَڌَ، مَتان ڪا مُون سين ڪَري،
اَندَرُ جَنِين جو اَڌَ، ڏُونگرَ سي ڏورِيندِيُون.",Shah Abdul Latif Bhitai
"ڏُونگَر نه ڏوريٖ، سِڪَڻَ جون سَڌُون ڪَري،
ويٺِي گهرِ گهوريٖ، مَٿان پِرِيَنِ ڄِندَڙو.",Shah Abdul Latif Bhitai
"تو جو ٻولُ، ٻَروچَ! ويهِي ڪِيو وَڻِڪارَ ۾،
سوئِي پارِج، هوتَ! وِلَهِيءَ مُون مَعذُورِ سين.",Shah Abdul Latif Bhitai
"پِهرِين تُون پاريج، پارَڻُ پوءِ پُنهُونءَ تي،
ٻولُ مَ وِسارِيجِ، هُو جو ڪِيوءِ هوتَ سين.",Shah Abdul Latif Bhitai
"توسين ٻولَ ٻَهُون، سَهَسين ساڄَنُ جي ڪَري،
ڪَندِييٖن توءِ ڪَهُون، جي نالو ڳـِيَڙُءِ نِينهَن جو.",Shah Abdul Latif Bhitai
"سُڻِي ٻولَ سَندانِ، جِمَ سُمَهِين سَسُئِي!
ڪَندِييٖن ڪُھُ ڪيڻانِ، جُهه سي اُنِ اورانگِهيا.",Shah Abdul Latif Bhitai
"چُڪِيءَ کي چَئِي، ڪا جاڳائي جيڏِيُون!
وِيئَڙو ساٿُ وَهِي، تو نِنڊا ئِي نه لَهـٖي.",Shah Abdul Latif Bhitai
"چُڪَسِ سَڀِ چَئِي، ماڙُهو شَهَر ڀَنڀورَ جا،
سا موٽي ڪِينَ مَئِي، جنهن جو جانِبُ جَتَ وَٺِي وِيا.",Shah Abdul Latif Bhitai
"موٽَڻَ جا مَذڪُورَ، جان ڪي چَيَسِ جيڏِييٖن،
پَرِيَٽ پِهرين پُورَ، نيٖئِي پَهُچائِي پُنهونءَ کي.",Shah Abdul Latif Bhitai
"موٽِي مَران مَ ماءِ! موٽَڻَ کان اَڳي مَران!
لُڇِي لالَڻ لاءِ، شالَ پُونديَسِ پيرَ تي!",Shah Abdul Latif Bhitai
"دَردُ نه لَهي دارُئين، زُلفَ زورِ ڏِنومِ،
ڪاڪُلَ ڪالَهه ڏِٺومِ، رُخساريٖ تي رُوپَ سين.",Shah Abdul Latif Bhitai
"ڀَنڀو جو ڀَنڀور ۾، ڪاڪُلُ ڏِٺُمِ ڪالَ،
هَئـٖي تَنِين جي حال، زُلفُ جي زافُ ڪِيُون.",Shah Abdul Latif Bhitai
"پَرِينديئِي پاڻ وِيو، زلف ڪِيَسِ زافُ،
سَندو ڪاڪلَ ڪافُ، ماري معذُورِنِ کي.",Shah Abdul Latif Bhitai
"هاڻِ نَه جِيان، جيڏِيون! زُلفَ زافُ ڪِياسِ،
ڪاڪُلَ آئُون ڪُٺِياسِ، ڀَنڀو جو ڀَنڀورَ ۾.",Shah Abdul Latif Bhitai
"ڪاڪُلَ ڪُٺِي جا، ڪفنُ تنهن ڪِينَ ٿِئـٖي،
مَنجِهه شَهادَتَ سا، لُڏيٖ ۽ لاڏَ ڪَري.",Shah Abdul Latif Bhitai
"ڏَکا، ڏُونگَرَ! لاههِ، آئُون اَڳُ مُئِي آهِيان،
آرِياڻِيءَ سين آهه، ذاتي سَڱُ ضَعِيفَ جو.",Shah Abdul Latif Bhitai
"سُمَهڻا ساڙو، جيڏِيُون! جيڏوئي ٿِيو،
پِرِينءَ جو پاڙو، مُون سين نِنڊَ نِبيريو.",Shah Abdul Latif Bhitai
"وِندُرِ جي وَڃَنِ، سي مَرُ ٻَنڌَنِ سَندِرا،
ٻِيُون ڪوه ٻَنڌَنِ؟ ڇوڙي جي ڇَڏِيندِيُون.",Shah Abdul Latif Bhitai
"ڏِيهاڻِي ڏمَرُ ڪَري، مَٿي مَحَبتَ مُون،
تنهن کي اَچي تُون، پِرِيَمِ! ڪوهُه نه پَلِييٖن؟",Shah Abdul Latif Bhitai
"ويٺـٖي وَرَ نَه پُون، سُتـٖي مِلَنِ نه سُپِرِين،
جي مَٿي رَندَنِ رُونِ، ساڄَنُ مِلي تَنِ کي.",Shah Abdul Latif Bhitai
"ڪِ ڪي ڪَڙِيان پيرَ، ڪِ ڪَڙهان ڪيچَ ڌَڻِيَنِ لئِه؟
اِيُ ڏئُون ڏيئِي ڏيَر، پاڻان پرانهان وِيا.",Shah Abdul Latif Bhitai
"ڪَڙُهه پُڻِ ڪيچَ ڌَڻِيَنِ لَئي، ڪَڙِ پُڻِ پيرَ سَندانِ،
اِنَهِين پَرِ اُتانِ، پُوَندينءَ، مُنڌَ! پهاڙَ ۾.",Shah Abdul Latif Bhitai
"لُڇي ڪِينَ ڪُڇي، آٽي مُنڌَ اَندوههَ ۾،
پَرِ ۾ پـٖيـر پُڇي، لالَڻ جو، لَطِيفُ چي.",Shah Abdul Latif Bhitai
"اَچِي عزِرائِيل، سُتِي جاڳائِي سَسُئِي،
ٿِي دَواڙائي دَلِيلَ، ته پُنهُونءَ ماڙهُو موڪَلِيو.",Shah Abdul Latif Bhitai
"جان جان هُئِي جيئرَي، وِرِچِي نه ويٺِي،
وَڃِي ڀُونءِ پيٺِي، سِڪَندِي کي سَڄَڻيٖن.",Shah Abdul Latif Bhitai
"ويهُه مَ وِساريٖ، پُڇا ڪَرِ مَ پَنڌَ جي،
نِرِمَلُ نِهاريٖ، هَلَندِنِ تان هَٿِ ڪيو.",Shah Abdul Latif Bhitai
"اَوَجَهڙِ اَسُونهِنِ، ڏيهُه گَهڻوئِي ڏوريو،
سَڳَرِ رِيءَ سُونهَنِ، پَهُتِي ڪانَه پَنڌُ ڪَري.",Shah Abdul Latif Bhitai
"کُهِجِ مَ، اُجَها کيھَ، گَردَ پسُ گُنگَنِ جي،
ڏُکِي مَنجهان ڏيهَه، نِڪِرُ نانهن ڪُلهـٖي ڪَري.",Shah Abdul Latif Bhitai
"ويٺِيَسِ وِک نَه اُپُڙيٖ، تُون آرِياڻِي! آءُ،
ڇِڪِيءَ تو سين چاءُ، پاسي ڀَرِ پيئِي رِڙهـٖي.",Shah Abdul Latif Bhitai
"کُهِي جا کَنيائِين، وِکَ تنهن ويجِهي ڪَئِي،
ڇِڪيءَ ڇِنائِين، پَنڌ مِڙوئي پَٽ جو.",Shah Abdul Latif Bhitai
"سَؤُ ڪوهَ ڪري سَڀَڪا، تُون کُهِي کَڻِجِ وِکَ،
تاڻِج مَنجهان تِکَ، تَه پَنڌُ پاسي ڀَرِ نِبِري.",Shah Abdul Latif Bhitai
"جان جان هُئِي جيئري، ويٺي نَه ويساندِ،
لُڙهِي لَهرِنِ پاندِ، مُيائِي ميهار ڏيٖ.",Shah Abdul Latif Bhitai
"وِيو جاڳائي جَتُ، ويرِي ڪنهن وِلات جو،
سَندو سُورَنِ خَطُ، ڏِنُم هوتَ هَٿَنِ سين.",Shah Abdul Latif Bhitai
"آءُ اوراهُون سُپِرِين! ڏُکِيءَ ڏيج مَ ڏاگُهه،
وَٽِ ڇَڏي مُون واگُهه، آرِي وِئين عِشقَ جو.",Shah Abdul Latif Bhitai
"آءُ اوراهُون سُپِرِين! ڏُکِيءَ ڏاگُهه مَ ڏيج،
پيهِي گَهرِ پُڇيٖجِ، تَه هوتَ! هَلاڪَتَ نه ٿِئـٖي.",Shah Abdul Latif Bhitai
"مَڇُڻ، وَرَ! وِسارييٖن، آرِي! لَڳِ اَللهَ،
توکي سارِيو ساهُ، اُڪنڊِيو آهُون ڪَري.",Shah Abdul Latif Bhitai
"مَڇُڻ وَرَ! وِسارييٖن، صَبرُ نه سارِيان،
توکي نِهارِيان، آءُ مُنهنجا سُپِرِين!",Shah Abdul Latif Bhitai
"هَٿان هَڏِ نَه ڇَڏِيان، صَبرُ شُڪرانو،
ذَوقَ زَمانو، مُون، وَرَ وِيو وِسَرِي.",Shah Abdul Latif Bhitai
"صَبرَ ۽ شُڪرَ کي، ڪاڏي آئُون ڪَندِي؟
آهِيان جنهن سَندِي، سو تَه گُهرجي ساڻُ مُون.",Shah Abdul Latif Bhitai
"صبرَ ۽ شُڪَر کي، وَٺِي آئُون ويٺِي،
ڏُکِيءَ سين ڏيٺِي، ڪا ڪِجِ اَچِي ڪَڏِهِين.",Shah Abdul Latif Bhitai
"وَرُ اُونداهِي راتَڙِي، چانڊُوڻِيءَ چانڊا،
اوري ميهارا، منهن مَ پَسان ڪو ٻيو!",Shah Abdul Latif Bhitai
"صبرَ ۽ شُڪَر کي، هَٿِ ڪيو مُون هاڻِ،
پِرِيَمِ! اَچِي پاڻِ، پَٽِيءَ کي پُڇيج تُون.",Shah Abdul Latif Bhitai
"ناههِ جَمِعيّتَ جانِ کي، هوتَ پُڄاڻان هاڻِ،
اَللهَ! سيئِي آڻِ، جَنِ ساءُ چَکايُمِ سِڪَ جو.",Shah Abdul Latif Bhitai
"ناههِ جَمِعيّتَ جانِ کي، هوتَ پُڄاڻان هاڻِ،
اَللهَ سيئِي آڻِ، جَنِ ساءُ چَکايُمِ سِڪَ جو.",Shah Abdul Latif Bhitai
"ناهِه جَمعيّتَ جِانِ کي، هوتَ پُڄاڻان هِتِ،
پُنهُونءَ جِيَ پِرِتِ، ساءُ چَکايُمِ سِڪَ جو.",Shah Abdul Latif Bhitai
"ناههِ جَمِعيّتَ جِانِ کي، پُنهُونءَ پُڄاڻان،
سي مُون سيباڻان، جَنِ چَکايُمِ سِڪَ جو.",Shah Abdul Latif Bhitai
"ناههِ جَمعيّتَ جِانِ کي، هوتَ پُڄاڻان هيرَ،
ساڄَنَ ڪارَڻِ سيرَ، وؤڙِيندِيَس وِندُرَ جا.",Shah Abdul Latif Bhitai
"ٻُڌُ ته ٻِيائي لَهـٖي، ’آئون‘ اُتِ نَه آهِه،
ڪُڇَڻَ ڪَنڍِي لاهِه، ڪَنُ ٿِيءُ، ڪيچِيَنِ ڪُڇِيو.",Shah Abdul Latif Bhitai
"ڪَڏِهن پِئَجي ڪَنُ ٿِي، ڪڏهن ٿِيجي واتُ،
ڪَڏِهن ٿِيجي ڪاتُ، ڪَڏِهين ٿِيجي ٻَڪَرو.",Shah Abdul Latif Bhitai
"ڪَٽارو ۽ ڪوسُ، اَڱڻِ آرِيءَ ڄامَ جي،
دِيَتَ آهي دوسُ، ماَرڳَ ۾ مُيَنِ جي.",Shah Abdul Latif Bhitai
"ڪامُون مُڇيجاهُ، گَهِڻُيون گُهرِجَنِ آن،اوٺِيا!
هي وَڻَ نَه لَهَنداهُ، هُو وَڻَ اوڏاهِين گَهڻا.",Shah Abdul Latif Bhitai
"اَکِيُون لَٽَ اوراٽِيُون، ڪنهن پَرِ ڪَڙِيان پيرُ،
لَٽَ لاهِيندو ڪيرُ، مُون جيهِي مَعذُورِ کي.",Shah Abdul Latif Bhitai
"اَکِيُون آريءَ ڄامَ جِون، آهِينِ اَنڌِيءَ ساڻُ،
پَسِي ڪَندِيُون پاڻُ، پيشانِي پُنهُونءَ جي.",Shah Abdul Latif Bhitai
"سَڏَ مَ ڪَرِ سَڏَنِ ري، هَلَڻَ رِيءَ مَ هَلُ،
جَلَڻَ ريءَ مَ جَلُ، روئَڻَ رِيءَ مَتان رُئين.",Shah Abdul Latif Bhitai
"سَدا پُڇُ مَ سهڻي! اونداهِيءَ اَڌ راتِ،
پِريان ڏي پِرڀات، وانءُ ڏيٺاريٖ ڏينهن کي.",Shah Abdul Latif Bhitai
"صَدا! وِڌِيَمِ سُورَ جِي، اَڳِيان ڪوهِياريٖ،
جو نِجَسَ نِکاريٖ، سو پُنهُون وِڌُمِ پاندَ ۾.",Shah Abdul Latif Bhitai
"سَسُئِيءَ کي سَڏُ ٿِيو، آسان اولاڻُو،
پَنڌ نَه پُڄاڻُو، اَڻَ ڪوٺِي ڪانه ڪَري.",Shah Abdul Latif Bhitai
"پَسو! پَراوَنِ، سُورَنِ آڏِي سَسُئِي،
پَرايا پنهنجن، وِجَهنِ ويچارِيءَ تي.",Shah Abdul Latif Bhitai
"مُنڌ نَه مَنجهان تَنِ، پَسِي لَڪَ لُڏَنِ جي،
جا پَرِ کاهوڙِيَنِ، سا پَرِ سِکِي سَسُئِي.",Shah Abdul Latif Bhitai
"سائِرَ ٻوڙِي سهڻي، نَه ڍوري، نه ڍَنڍَ،
اَکين مَنجِهه اُڪَنڊَ، مُيائِي ميهار ڏي.",Shah Abdul Latif Bhitai
"ڪُتا کِيَنَئِي ڪيچَ جا، سَندا جي پُنُهونءَ،
اَگهيٖن هوند اَسونهَن، جي جانارَنِ يادِ پُئين.",Shah Abdul Latif Bhitai
"تَنِ پيئِي جانارَنِ ياد، جي پارِيلَ پُنهُونءَ ڄام جا،
سَندِي لالَنَ لاڌ، مُئِيان پوءِ مُنڌَ ٿِئٖي.",Shah Abdul Latif Bhitai
"نَه ڪِين آهِيُون چُوهَڙا، نَه ڪِي آهِيُون چورَ،
هنگامان ۽ هورَ، ڪُتا! ڪَرِييٖن ڪَنِ تي؟",Shah Abdul Latif Bhitai
"ڪُتو چـٖي قَرِيبَ جا، آهِيُون ساڌَ سَهِي،
پِهرِين بات بَهِي، پُڇُون پوءِ پانڌِيَنِ کي.",Shah Abdul Latif Bhitai
"ڪُهين، ته آپُ ڪُهُه، ڏَسِ مَ چُوهَڙِيان،
سَندا آهيڙِيان، آن نه سَهَندِي هَٿَڙا،",Shah Abdul Latif Bhitai
"ڪُتو طالِبُ ڍُونڍَ جو، اَسين ڪُتي ڪِيڙَ،
چَهُٽِي آهي چِيڙَ، ڪارايي جي ڪَنَ ۾.",Shah Abdul Latif Bhitai
"ڪُتو ڪُرِٽي هَڏِيُون، جُوان مَڙدُ جِڳِرُ کاءِ،
اَلدُنِيَا جِيفَہ وَ طُلاّبُهَا کِلَاب، ايئن هِنئين سين لاءِ.",Shah Abdul Latif Bhitai
"ساهَڙُ سُڪيءَ ۾ ٿِيو، پاڻيءَ مَنجِهه پُنوههُ،
سَندو ڪَچَ ڪُنو، تارِ تَرَندو ڪيتَرو؟",Shah Abdul Latif Bhitai
"ڏُکِيءَ ڏَمَرُ ناههِ، بُکِيءَ کِلَ نَه اُڄَهي،
اُگهاڙِيءَ وِهانءُ، وِيو ويچارِيءَ وِسَرِي.",Shah Abdul Latif Bhitai
"اَدِيُون! وَرُ اُگهاڙَ، وِهانءُ جنهن وِسارِيو،
جيڏِيُون! ڇَڏي جاڙَ، سَڀِ نَنگيُون ٿِي نِڪَرو.",Shah Abdul Latif Bhitai
"سَڀَ نَنگِيُون ٿِي نِڪَرو، لالَچ ڇَڏي لوڀَ،
سُپيرِيان سين سوڀَ، نِنڊُون ڪَندي نه ٿِئـٖي.",Shah Abdul Latif Bhitai
"سَڀِ نَنگِيُون ٿِي نِڪَرو، پَڙهَڻَ ڇَڏي پوءِ،
مُنهَن مِڙَنِئان هوءِ، ڪَهـٖي جا ڪِينَ کَڻِي.",Shah Abdul Latif Bhitai
"ڪَهـٖي جا ڪِينَ کَڻِي، پِرِينءَ پَهُتِي سا،
وِهـٖي ويڙِهجِي جا، وَصلُ تنهن وِڃائِيو.",Shah Abdul Latif Bhitai
"وَصلُ تنهن وِڃائِيو، سِينڌِ سُرمي سِيئن،
سا لُوٺِي لِيلا جيئن، مَڻيو جنهن مِٽُ ڪيو.",Shah Abdul Latif Bhitai
"هُوندِئان هوتُ پَري، اوڏ آ اَڻَ-هُوندِ کي،
ساجَنُ تَنِ سَري، ’لا‘ سين لَڏِينِ جي.",Shah Abdul Latif Bhitai
"هورِنِ هاڙهو لَنگِهيو، ٿِيءُ جَرِيدِي جوءِ!
هُوندِ جَنِين سين هوءِ، هوتَ نَه هُوندو تَنِ سين.",Shah Abdul Latif Bhitai
"هورِنِ هاڙهو لَنگِهيو، مُٺِي! مُوسَٽُ ڇَڏِ،
’لا‘ سين اُٿِي لَڏِ، ’ڪِينَ‘ رساڻـٖي ڪيچَ کي.",Shah Abdul Latif Bhitai
"هورِنِ هاڙهو لَنگِهيو، ڳورِيُون پاسي ڳوٺِ،
ڪيچِ تَنِين کي ڪوٺَ، ’ڪِينَ‘ جَنِين جي ڪَڇَ ۾.",Shah Abdul Latif Bhitai
"هورِنِ هاڙهو لَنگِهيو، ڳَورِيُون ٿِيُون ڳَمَنِ،
هاڃـٖي تنهن هَڄَنِ، ڌاران سِڪَ، سَيّدَ چـٖي.",Shah Abdul Latif Bhitai
"نه ڪا هِتِ نه هُتِ، ڪا ڳَورِيءَ سَندِي ڳالِ،
ڪِينَ پَهُتِي مالِ، حالِ پَهُتِي هوتَ کي.",Shah Abdul Latif Bhitai
"سانوَڻَ لَهَرِيُون، ٿَرَ وارِي، تَرِ وارَ،
اِنِهان ئِي اَپارَ، مُون سين ڀَلـٖي ڀال ڪِيا.",Shah Abdul Latif Bhitai
"وَڌو ڪِيمَ، وَڻاههُ! اُونچا ڏُونگَرَ! مَ ٿِيو،
ٽِمو مَ، نيڻاههُ! تَه پيرُ نِهارِيان پِرِيَنءَ جو.",Shah Abdul Latif Bhitai
"جُتِي سي پائِيندِيُون، جَنِين پيرَ پِرِين،
لاٿِيون سَڀِ پَرِين، سَسُئِيءَ سُپِريَنِ کي.",Shah Abdul Latif Bhitai
"نه مُون نانَاڻِئان کَٽِيو، نه ڪِي ڏاڏاڻِئا،
پِرِيَنِ جي پارا، مُون سين وَڏائِي وَڙَ ٿِيا.",Shah Abdul Latif Bhitai
"مَرِي جِيءُ ته ماڻِيين، جانِبَ جو جَمالُ،
ٿِيين هوند حَلالُ، جي پَندِ اِهائِي پارِييٖن.",Shah Abdul Latif Bhitai
"مَرُ ته موچارِي ٿِييٖن جِيئَڻ آڏو جَتَ،
هارِي! ڪَرِ هِمَتَ، تَه ڏيئِي دَمُ، دوسُ لَهِين.",Shah Abdul Latif Bhitai
"مَرُ ته موچارِي ٿِييٖن، ويهِي جِيءُ مَ، جوءِ،
مُنڌَ! مَرَڻان پوءِ، پَهُچَندِينءَ پُنهُونءَ کي.",Shah Abdul Latif Bhitai
"اَجَلان اَڳي، سَسُئِي! مُنڌَ جِيَئرِيائِي مَرُ،
ٽولِيان تنهن مَ ٽَرُ، جنهن رُوحُ وِڃايو راههَ ۾.",Shah Abdul Latif Bhitai
"مَرَڻان اَڳي جي مُئا، سي مَرِي ٿِينِ نه ماتِ،
هوندا سٖي حَياتِ، جِيئَڻان اَڳـٖي جي جِيا.",Shah Abdul Latif Bhitai
"جيئڻان اَڳي جي جِيا، جُڳِ جُڳِ سي جيئَنِ،
اوءِ موٽِي ڪِينَ مَرَنِ، مَرَڻان اَڳي جي مُئا.",Shah Abdul Latif Bhitai
"اُونچو اُتاهُون گَهڻُو، جيئڻَ کي جَبَلُ،
مَرَڻَ! مُون سيٖن هَلُ، تَه پُٺِيءَ تو پَنڌُ ڪَرِيان.",Shah Abdul Latif Bhitai
"تو سَڱُ، ساهَ گَهڻَنِ سين، جِيئَڻَ! گوشٖي جاءُ،
مَرَڻَ! مُون سين آءُ، تَه پُٺِيءَ تو پَنڌُ ڪَرِيان.",Shah Abdul Latif Bhitai
"تو سامائي سَسُئِي! مَرَڻُ ڪِيو مُردارُ،
ڪُپَرِ سين ڪوهِيارُ، لُوٺِي! تو لَڄائِيو.",Shah Abdul Latif Bhitai
"پَرِ ۾ پَچِي پِرِينءَ کي، مَرِي نه ڄاتوءِ،
’مُوتُوا‘ مُنڌَ نه سوءِ، ڪَنڌُ ڪُڄاڙِيان ڪاٽِييٖن؟",Shah Abdul Latif Bhitai
"توڻي وِلاڙُون ڪَرين، توڻي هلٖين وِکَ،
لِکِيي منجها لِکَ، ذَرو ضايَع نه ٿِيي.",Shah Abdul Latif Bhitai
"لِکِيو جو نِراڙِ، سو اَنگُ ڪِياڙِيءَ نَه ٿِئـٖي،
پارِيو ويٺِي پاڙِ، جيڪِين لالَنَ لِکِيو لوحَ ۾.",Shah Abdul Latif Bhitai
"جِتـٖي جـٖيتَرِيُون، لِکِيُون لوحَ قَلَمَ ۾،
تِتي تيٖتَرِيُون، گَهڙِيُون گهارَڻُ آئِيُون.",Shah Abdul Latif Bhitai
"پَنڌ نه پَنڌَنِ جيتَرو، ڪيئن سُڄَندِي ڪِيھَ؟
جيڪَرَ ڪَرِيان رِيهَه، پَرَ چوندا مُنڌَ چَرِي ٿِئِي.",Shah Abdul Latif Bhitai
"چُونِمِ مَرُ، ’چَرِي ٿِئِي‘، پَرَ جي سَڏُ سُڻِينِ،
مَرُ مُنهِين کي ڏِينِ، ماڙهُو اَچِيو مِيهَڻا.",Shah Abdul Latif Bhitai
"ماڙهُو ڏيئِي مِيهَڻا، مُون کي ڪَندا ڪوههُ؟
جنهن ڇورِيءَ ۾ ڇوه، سا پِٿُون ٿِيندِي پيرَ تي.",Shah Abdul Latif Bhitai
"جيٖڪِين ميڙِ مُٺِيَ کي، جيڪِين مُٺِيءَ مارِ،
ڏُکِيءَ کي ڏيٖکارِ، هيڪَرَ هوتُ اکين سين.",Shah Abdul Latif Bhitai
"ڏُکِي ٿِي ڏَڌورَ، لَهَسِي لَنئون پُنهُونءَ جي،
ڏيٖئي آڳ اَتور، سَڀَ نهَ کانئـٖي سَسُئي.",Shah Abdul Latif Bhitai
"ڏُکِي! ڏِکَ وِسارِ، سٖيجَ ڦِٽِي ڪَرِ، سَسُئِي،
پَٽِييٖن پيرُ نِهارِ، تَه آرِياڻِي اُتان لَهيٖن.",Shah Abdul Latif Bhitai
"ڏُکِي! ڏُکُ مَٿـٖي ڪَري، وانءُ ڇَپَرِ پيٖهِي،
گَڏِبَئِي ڏيٖهِي، سُوڌِيُون ڏِيندَءِ خَبَرُون.",Shah Abdul Latif Bhitai
"ڏُکِيءَ ڏِيهاڻِي، مُٺِيءَ مَٿي هَٿَڙا،
تنهن پَرِ نه کاڻِي، جنهن پَرِ جِئـٖي، جيڏِيون!",Shah Abdul Latif Bhitai
"هَر دَمُ هوتَ پُنهُونءَ جو، ڏِسَڻُ ڀانئج ڏِکَ،
وَرُ پُنهُونءَ ساڻُ پَلَڪَ! ٻَنِ ٻارهن وَرِهَيه ٻِيَنِ سين.",Shah Abdul Latif Bhitai
"ڏُکِيءَ سَندِيُون ڏُونگَرين، وَڻَ ٽِڻَ وايُون ڪَنِ،
وَٽان ويهِي جَنِ، وَڍِيءَ سي واڍوڙِيا.",Shah Abdul Latif Bhitai
"وَڍِيءَ سي واڍوڙِيا، رَتُ نه ڏِٺو جَنِ،
مَوتُ قَبُولِيو تَنِ، ڏِٺو جَنِ ڏُکِيءَ کي.",Shah Abdul Latif Bhitai
"ڪنهن جنهن ڏُکا ڏيٖ، پارانڀا کي پانڌِييٖن،
سُورَ ڀَرِيائِين سٖي، ڳالِهه ڪِيائِين جَنِ سين.",Shah Abdul Latif Bhitai
"ڪو جو وَڍِيءَ وَڍُ، جيئن وِڻَ وَڍِيائِين وَڍَ سين،
ڏُکُ ڏُکِيءَ کي ڏَڍُ، جَنِ ڏِٺِي سي ڏُکِيا ٿِيا.",Shah Abdul Latif Bhitai
"وَڍيَلِ ٿِي وايُون ڪَري، ڪُٺَلِ ڪُوڪاريٖ،
هُنَ پَنَ پنهنجا سارِيا، هِيءَ هَنجُون هَڏَنِ لئـٖي هاريٖ.",Shah Abdul Latif Bhitai
"ڏُکِيءَ توءِ ڏُڪارَ، توڻٖي وَسَنِ مينهَڙا،
صاحِبَ هَٿِ سُڪارُ، هِنَ وَسِ آهِينِ هَٿَڙا.",Shah Abdul Latif Bhitai
"ڏُکِيءَ توءِ ڏُڪارَ، سيڻَنِ ڏيهُه سُڪارِيو،
ٻاروچاڻُو ٻارُ، سَڀوئِي سُواءَ سين.",Shah Abdul Latif Bhitai
"آئُون نَه گَڏِي پِرِينءَ کي، ٿورا ڏينهن ٿِيا،
راتيٖن روزَ وِيا، عَبَثُ آرِيءَ ڄامَ ري!",Shah Abdul Latif Bhitai
"آئُون نَه گَڏِي پِرِينءَ کي، سَهسَيٖن سِڄَ وِيا،
هَلَڻَ ويرَ هِئا، ديٖکٖي شالَ دَمُ ڏِيان!",Shah Abdul Latif Bhitai
"وِلاڙِيو وَڻين چَڙهي، رَئِي پَسِيو روءِ،
”وِچان جو وِچُ پوءِ، سو ڪنهن پَرِ ڪَهِي لاهِيان!“",Shah Abdul Latif Bhitai
"وِلاڙيون وَڻيٖن چَڙهي، اُونچَنِ مَٿي اَڄُ،
لالَنَ ڪارَڻِ لَڄُ، باسِيائِين بردارَ جو.",Shah Abdul Latif Bhitai
"وِلاڙِيو وَڻيٖن چَڙهي، ڏِيو پَٽولي لانگَ،
ٽارِيءَ ٽارِيءَ ڇانگَ، سَسُئِي مورَ ٻَچَنِ جيئن.",Shah Abdul Latif Bhitai
"وِلاڙِيو وَڻين چَڙهـٖي، ڏاڍو ڏوريٖ ڏُورِ،
سُپيٖرِيان جي سُورِ، پَري پَڙاڏا ڪَري.",Shah Abdul Latif Bhitai
"پَريٖ پَڙاڏا ڪَري، اوريٖ نه آهي،
ڪَمتَرِ ڪا ڪاهـٖي، پَهُچي هِنَ پَٽَيءَ کي.",Shah Abdul Latif Bhitai
"رُڃُنِ ۾ رَڙِ ٿِي، ڪَرَ ڪووَلَ جِي ڪُوڪَ،
وَلوَلو ۽ وُوڪَ، اِيءَ تان آههَ عِشقَ جِي.",Shah Abdul Latif Bhitai
"رُڃُنِ ۾ رَڙِ ٿِي، ڪَرَ چَتُونءَ جِي چانگارَ،
اِيءَ عِشقَ جِي اُٻَڪارَ، نَعرو آهي نينهن جو.",Shah Abdul Latif Bhitai
"رُڃُنِ ۾ رَڙِ ٿِي، ڪَرَ ڪُرَڪي ڪُونجَ،
نَعرو مَنجِهه نِڪُونجَ، اِيءَ تان آهَ عِشقُ جِي.",Shah Abdul Latif Bhitai
"رُڃُنِ ۾ رَڙِ ٿِي، ڪَرَ ڪُرَڪي ڪُونجَ،
نَعرو مَنجِهه نِڪُونجَ، اِيءَ تان آهَ عِشقُ جِي.",Shah Abdul Latif Bhitai
"رُڃُنِ ۾ رَڙِ ٿِي، ڪرَ سارَنگِيءَ سازُ،
اِيءُ عِشقُ جو آوازُ، ماڙهُو رَکَنِ مُنڌ تي.",Shah Abdul Latif Bhitai
"ڏاگَهنِ، ڏيرَن، ڏُونگَرَنِ، ٽنهي ڏِنَمِ ڏُکَ،
سي سَڀ ڀانَيَمِ سُکَ، هيڪاندِ ڪارَڻِ هوتَ جـٖي.",Shah Abdul Latif Bhitai
"وَڃي سا رات وِهاڻِي، رِيءَ پَسَڻَ پِرِيَنِ جي!
هِهَڙا اوڏا سپِرِين، تو ڪيئن نِنِڊَ رِهاڻي؟",Shah Abdul Latif Bhitai
"جَتَنِ وِڌِيَس جارِ، ناتَ هُيَسِ نِماڻِي نِڪَڻِي،
ٿِيئَڙا پاڻَ قَرارِ، مُون مَنُ گَڏيٖ گُندريٖن.",Shah Abdul Latif Bhitai
"جي ڄاڻان جَتَنِ، پوءِ پَٽاندَرُ هيتَرو،
آئُون ڪيئن مُلا تَنِ، سَرَتِيُون! سُورَ پِرائِيان؟",Shah Abdul Latif Bhitai
"ڪيچان اوري ڪيتِرِيون، مَعذُورِيُون مُيُون،
واٽُون وِيهَه ٿِيُون، ڪُهُه ڄاڻان ڪيهِيءَ وِيا.",Shah Abdul Latif Bhitai
