Couplet,Poet
"هر وڏو آهي ڪوي تنها هتي،
جيئن تنها هُو گذاري چنڊ ٿو.",Masroor Pirzada
"ظلم جي، ويڙهه جي، اڄ ڇڏي ڳالهڙي،
چاندنيءَ ۾ ڪوي! پيار جي ڳالهه ڪر!",Masroor Pirzada
"يار کي ياد ڪر! يار جي ڳالهه ڪر!
ڪا اجائي نه ڪر، پيار جي ڳالهه ڪر!",Masroor Pirzada
"ظلم ايڏو وڌي ويو آهي،
زخم ڪوئي نه ٿو ڳڻي هاڻي.",Masroor Pirzada
"هاڻ تون ڪين رهي آنهه ته مان سوچان ٿو،
فرق ڪو منهنجي هِجڻ ۽ نه هِجڻ ۾ ڇاهي!",Masroor Pirzada
"اوهان جي ئي غلاميءَ ۾، ويو آزاد ٿي آهيان،
نه آزادي آ ڪا اهڙي به جهڙي هيءَ غلامي آ!",Masroor Pirzada
"پيار جو گُل پيو ڇڻي هاڻي،
سانوري! ڪجهه نه ٿو وڻي هاڻي.",Masroor Pirzada
"تو بن حيات جو هي سفر ٿي نه ٿو سگهي،
گوندر ۾ صرف هاڻ گذر ٿي نه ٿو سگهي.",Masroor Pirzada
"کِڙي پَون گُل هِئين ۾ منهجي، ڪٿي به اهڙو بهار ناهي،
جهان ۾ هونءَ ته آهي سڀڪجهه، الئه ڇو من کي قرار ناهي.",Masroor Pirzada
"توبن منهنجي جيءَ جا جاني!
هيءُ جهان به آهه جهنم.",Masroor Pirzada
"هتي ته ڪجهه به نه هو، بس خيال هو اڳ ۾،
۽ ڪجهه به ڪين هُجڻ جو جمال هو اڳ ۾.",Masroor Pirzada
"اسان نه دين ڌرم جا، اسان نه دنيا جا،
خدا ته ڪين مليو ۽ صنم به ڪونهي ڪو.",Masroor Pirzada
"ايترو نااُميد ڇو آهين؟
ربُّ آهي مِٺا! جليل وڏو.",Masroor Pirzada
"اوهان جون ڪيتريون ڳالهيون، ٻُڌائي ٿي اڪيلائي،
سَوين ساروڻيون سُهڻيون، سمائي ٿي اڪيلائي.",Masroor Pirzada
"جهانَ جي ته ڪهاڻي گهڻي پُراڻي آ،
مگر اِها به لِکان ٿو، نئين نموني سان.",Masroor Pirzada
"چنڊ پنهنجو شهيد ٿيو آهي،
سوڳ ۾ هر ڪو ئي ستارو آ.",Masroor Pirzada
"جنهن جو مثال ڪا به حَسين چيز ڪين آ،
ماڻهو سو بي مثال، اڃا ياد ٿو اچي.",Masroor Pirzada
"تون به ناهين نه شاعري ٿئي ٿي،
ايئن بيڪار زندگي ٿئي ٿي.",Masroor Pirzada
"برهه جي باهه ۾ ڀڙڪيس، ڀلو ڪو بخت هيو،
ملي سڪون ويو آ، سفر جو سخت هيو.",Masroor Pirzada
"نه آهين تون مگر آهي، اسان سان درد هي تنهنجو،
لڳي ٿو درد هي تنهنجو، اسان جي گهر جو ڀاتي آ.",Masroor Pirzada
"عشق نظر آيو اُجرو،
مٽّي ۽ مر هوندي ڀي.",Masroor Pirzada
"سُڪي ويو آهه سنڌ- دريا،
جتي هو پاڻي، اُتي آ واري.",Masroor Pirzada
"بيوفائيءَ جي رات ۾ روئندي،
عشق جو ڪو اسير جاڳي ٿو.",Masroor Pirzada
"ڪين ڪٿ تنهن پناهه ڪا ماڻي،
پيار جي جو پناهه مان نڪتو.",Masroor Pirzada
"گُلڙن جهڙيون تنهنجون يادون،
ذهن سندم هي گلشن آهي.",Masroor Pirzada
"جيون سڄو گذارجي تو کان سواءِ ڪئن؟
توکان سوا ته ڏينهن بسر ٿي نه ٿو سگهي.",Masroor Pirzada
"جتي خوشي ۽ هئي کلّ ڪائي،
اُتي رڳو آهه روڄ راڙو.",Masroor Pirzada
"منزلون ويجهڙيون هيون، آهن،
پر مُسافر ٿَڪل ٿَڪل لکجي!",Masroor Pirzada
"پيالا چَپن- چُمين جا، مون لاءِ اج به آهِن،
پر هاڻ تن لئه مون ۾، ڪا تشنگي نه آهي.",Masroor Pirzada
"“مون پُڄاڻان ڇا ڪيو آهي اوهان؟”
قبر اڄ هن جي پُڇي ٿي ماٺ ۾.",Masroor Pirzada
"مرض وانگر درد جنهن کي ٿو لڳي،
سو منش اندر ۾ ڳرندو ٿو وڃي.",Masroor Pirzada
"وٺي ڄڻ مون منجھان مون کي، وڃي ٿي دُور ئي نِيندي،
الائي ڪٿ مون کي منهنجي، پُڄائي ٿي اڪيلائي.",Masroor Pirzada
"ها، ڪو ڪو ماڻهو ساٿ رهي ڀي دُور پيو لڳندو آهي،
۽ دُور رهي ڪو ماڻهو ڀي، هن هانءَ ۾ هُرندو رهندو آ.",Masroor Pirzada
"ڪارنامو ڪو چاهه مان نڪتو،
ڪو وري آ ڪراهه مان نڪتو.",Masroor Pirzada
"اکين جو هي ڪَڪر ڏاڍو وُٺو آ،
اسان جي خوابَ جي تدفين آهي.",Masroor Pirzada
"ڏُکن منجهان مون سُکن کي صحيح سڃاتو آ،
خوشي آ هاڻ مگر ڪو ملال هو اڳ ۾.",Masroor Pirzada
"فڪر ٻاهر سندي اڄ جهان جو ڇڏي،
پنهنجي اندر جي فنڪار جي ڳالهه ڪر!",Masroor Pirzada
"مٽي ته ڪين سگهان ٿو وجود جو چولو،
مگر هي آھ جو ڦاٽل، ڀلا رفو ته ڪجي.",Masroor Pirzada
"اڃا ويهه! ۽ پوءِ ڏسجانءِ مون کي،
سندم رنگ ۾ مان اچڻ وارو آهيان.",Masroor Pirzada
"هڪ شخص جي وڃڻ سان دنيا اُها نه آ،
هُن بن اسان جي گهر جو نقشو اُهو نه آ،",Masroor Pirzada
"ڪُوڙ جي هن جهان ۾ جاني!
سچ تي اعتبار ڪير ڪري!",Masroor Pirzada
"پيار جي ڄار ۾ پکي آزاد،
خود گرفتار ٿي ويو هوندو.",Masroor Pirzada
"جتان نه ڪو به مُسافر ڪڏهن وريو واپس،
اُتان جي هـُو به سفر لئه ڪَهي رهيو آهي.",Masroor Pirzada
"زندگي تو بنان گذارو آ،
هي جياپو به ڄڻ اُڌارو آ.",Masroor Pirzada
"آنءُ پُسندو رهيس، مِينهن وسندو رهيو.
عشق جي آڳ آ، جا وِسامي نه ٿي،",Masroor Pirzada
"تعبير  ٿيو آ خواب، مگر دير ٿي وئي،
آ ختم ٿيو عذاب، مگر دير ٿي وئي.",Masroor Pirzada
"نِنڊ گهري غريب کي پٽ تي،
محل ۾ پر امير جاڳي ٿو.",Masroor Pirzada
"اچ اچ ته راز فاش ڪيون ۽ مزا ڏسون،
جا ڳالهه ٿورڙي آ، وَڌائي ڇڏڻ کپي!",Masroor Pirzada
"سا جڳهه مسجدن جيان هوندي،
جِت پرينءَ جو قيام ٿي ويندو.",Masroor Pirzada
"جڏهن به ڪنهن آ پُڇيو اسان کان، ته “ڇا خد آ ۽ ڪيئن آهي؟”
تڏهن اسان ڀي سدائين مُرڪي، ڏنو انهن کي مثال تنهنجو.",Masroor Pirzada
"مان پرواز ڪيان پنهنجي،
ٽُٽّل پر پر هوندي ڀي.",Masroor Pirzada
"لڳي تيز طوفان ٿو موت جو پيو،
۽ مان ڏار وانگر ٽٽڻ واروآهيان.",Masroor Pirzada
"هي ڄاڻندي ته سڄڻي، ايندي وري نه واپس،
مون روز روز هُن جي، هيءَ راهه پئي تَڪي آ.",Masroor Pirzada
"آنءُ ڏسندو رهيس، مِينهن وسندو رهيو.
هن جي جوڀن سندي، حُسن جي مينهن ۾،",Masroor Pirzada
"ڏس ته سنڌوءَ – ڇولڙين کي چاهه مان،
هي چُمي دريا ڪناري چنڊ ٿو.",Masroor Pirzada
"تنهنجي لامحدوديت سمجهي ڪئن محدود خرد؟
توتي سوچي ذهن رهي ٿو دنگ اڃا ڀي.",Masroor Pirzada
"هن دنيا کي دانائي ۽،
درويشيءَ جو گهرجي سنگم.",Masroor Pirzada
"جَلُ ته شمع جيئن جو مون کي وري،
اڄ پتنگن جئن جلڻ جي آس آ.",Masroor Pirzada
"تون ئي ظاهر ظهور آن چوڏس،
پانهنجو پاڻ راز ڀي تون آن.",Masroor Pirzada
"ڪوئي طوفان رنجشون لکجن،
دوستي ڏارُ ڪو ٽُٽل لکجي!",Masroor Pirzada
"عشق جون نمازون ئي پيو ادا ڪندس آئون،
خوش هُجين، جتي ڀي هُج، هيءَ دعا ڪندس آئون.",Masroor Pirzada
"ڪهڙو سو شعر جنهن ۾، ڪونهي ڪوئي ترّنم!
نغمو سو ڪهڙو جنهن ۾، ڪا نغمگي نه آهي!",Masroor Pirzada
"هر ڪا خوشي لڳي ٿي ڦِڪي جنهن کان پومون کي،
مٺڙو اُهو ملال، اڃا ياد ٿو اچي.",Masroor Pirzada
"تو سان هاڻي ڪين ملان ٿو، ان جو مطلب،
تو سان مون کي آهه شڪايت، ايئن به ناهي.",Masroor Pirzada
"اڃا به لاشا جوان پٽن جا،
کڻي پئي هيءَ سنڌ ساري.",Masroor Pirzada
"هاڻي نه تون به ""تون"" آن، هاڻي نه مان به ""مان"" هان،
معنيٰ ته منهنجا مٺڙا! هاڻي مزو نه آهي.",Masroor Pirzada
"هي مالُ ميڙجي نه، ورهائي ڇڏڻ کپي!
جيڪو ڪمائجي سو کپائي ڇڏڻ کپي!",Masroor Pirzada
"تون پُڇين ٿو ته مزو ڪهڙو مُحبت ۾ آ؟
تون پتنگن کان مزو پُڇ ته جلڻ ۾ ڇاهي!",Masroor Pirzada
"تون غُرور ۽ گهُمنڊ آن منهنجو،
منهنجي نِوڙت، نِياز ڀي تون آن.",Masroor Pirzada
"سارَ هن کي سَجائيندي هوندي،
پيار سينگار ٿي ويو هوندو.",Masroor Pirzada
"هوءَ زمين، آسمان ٿي ويئي،
منهنجو سارو جهان ٿي ويئي،",Masroor Pirzada
"سا جواني جنُون هئي جانان!
هاڻ دل بيقرار ڪير ڪري!",Masroor Pirzada
"جو پاڻُ پاڻَ سان نه کڻي، پار ٿو پُڄي،
سو پاڻ مان به جان ڇڏائي ڇڏڻ کپي!",Masroor Pirzada
"گيتَ دنيا انهي جا ڳائيندي،
جنهن کي دنيا ڪيو ذليل وڏو.",Masroor Pirzada
"لِڪايان گُلن کي ته ڪئن مان لڪايان؟
سڀن جي انهن تي بُري اَکِ آهي.",Masroor Pirzada
"عشق  ۽ انقلاب ۾ گذري،
عمر ساري سراب ۾ گذري.",Masroor Pirzada
"اڃا به گهر آ اسان جو مقتل،
شهادتن سان اسان جي ياري.",Masroor Pirzada
"هاڻ تعمير ڪئن ڪجي ٻيهر؟
ايتري ٿي وئي تباهي آ!",Masroor Pirzada
"هر هنڌ هر جڳهه تي، هُو ٿو نظر اچي،
هر شيءِ ۾ مون کي هن جو جلوو نظر اچي.",Masroor Pirzada
"اسان جي اوگهڙ، اسان جو اوڇڻ،
آ چنڊ، سُورج ۽ گُل اُگهاڙو.",Masroor Pirzada
"سمنڊ رڙي ٿو درد وچان ۽،
چئي ٿو ""سروم دُکم دُکم"".",Masroor Pirzada
"ويڄَ لاچار ٿي ويا هوندا،
عشق آزار ٿي ويو هوندو.",Masroor Pirzada
"بادشاهي مزاج جو ماڻهو،
عاشقيءَ ۾ غُلام ٿي ويندو.",Masroor Pirzada
"سُهڻي ٻڏڻ کان پوئي، ميهار سان ملي آ،
مضبوط هيءَ مُحَبّت، ڪچّو گهڙو نه آهي.",Masroor Pirzada
"ڏٺا ڏکّ ڏاڍا، مون خوابن ۾ آهن،
گهڙي کن جو منهنجي لڳي اَکِ آهي.",Masroor Pirzada
"هن عشق جي شهادت جو شانُ مختلف آ،
ڪنهن مات ۾ به مٺڙا! ڪو مانُ مختلف آ.",Masroor Pirzada
"چنڊ جيان آ چاهت تنهنجي،
منهنجي رات به روشن آهي.",Masroor Pirzada
"بس موت جو خيال سڄي آ حيات ۾،
سو ڏينهن ڏينهن ۾ به سوئي رات رات ۾.",Masroor Pirzada
"اسان هِت پاڻ سان ڀي ڏِس، مِلون ٿا ٿورڙو ساٿي!
اسان کي بس اسان سان ڄڻ ملائي ٿي اڪيلائي.",Masroor Pirzada
"اڃا ته هِجر جي مون کي هوا به ڏسڻي آ،
حيات موت جيان تو سوا به ڏِسڻي آ.",Masroor Pirzada
"ادا! حالت وڏي سنگين آهي،
خوشيءَ ۾ دل سندم غمگين آهي.",Masroor Pirzada
"زن بن مان مفلس آهيان،
يار! زمين، زر هوندي ڀي.",Masroor Pirzada
"هائو ماضي بعيد آهيان مان،
تنهن ڪري ئي جديد آهيان مان.",Masroor Pirzada
"اڃا چپن تِي چُميون ڦُٽن ٿيون، اڃا اکين ۾ سي خواب آهن،
اڃا محبت نئين نئين آ، اڃا ته دل کي قرار ناهي.",Masroor Pirzada
"ها آجهي ۽ اَٽي، لَٽي وانگر،
پيار ڀي جان جان! ضروري آ!",Masroor Pirzada
"اسان جي لئه عيد سُوءَ آهي،
غلام قومن جي ڪهڙي ڏياري!",Masroor Pirzada
"ڏِسو ته يارو! افق چوي ٿو، “اَڏيو اچي ڪو اَجھو هتي ڀي”
ٻُڌي اهو شرم ڄڻ اچي ٿو، هتي ته ڪائي اُڏار ناهي.",Masroor Pirzada
"حسين محل جيان شاهڪار ماڻهو هو،
مگرهوهاڻ سمورو ڊَهي رهيو آهي.",Masroor Pirzada
"رُڳو ھڪ منجهه سڀ آھي ۽ سڀ ۾ ڀي رُڳو ھڪ آ،
اھا سڀ منجهه ھيڪائي، اسان کي عشق سمجھائي۔",Masroor Pirzada
"اڄ به تنهنجي ئي اچڻ جي آس آ،
سمنڊ- دريا جئن ملڻ جي آس آ.",Masroor Pirzada
"هيءَ  فجر- ٻانگ ۽ پکين لاتيون،
ڳوٺ چـُپ چاپ، ڇا نظارو آ!",Masroor Pirzada
"آهه ""اثبات"" ڪا نفيءَ ۾ ڀي،
ڪيترو ""هائو"" ڪين ۾ آهي!",Masroor Pirzada
"هيءَ حقيقت سمجهائڻ لئه،
ڪوڙو ڪو افسانو گهرجي!",Masroor Pirzada
"مان ڪا مشڪل شيءَ نه گهُران ٿو،
""انسانيت"" انسانو! گهرجي!",Masroor Pirzada
