Couplet,Poet
"لُڙڪ نيڻن ۾ اچي مُرڪڻَ لڳا
يارَ پيارا دُور ٿيندا پَي ويا.",Adil Soomro
"دوستن جا دَرَ سڀئي خاموش ها
پرَ کُليون مون لئه دَريون سڀُ اوپريُون.",Adil Soomro
"رهواسين جي قتل پُڄاڻان
خالي گھَرُ آ خوفَ ۾ ورتَلُ.",Adil Soomro
"تُنهنجي دل مان تڙجَڻ وارو
گھٽيءَ گھٽِيءَ ۾ رُلندو سائين.",Adil Soomro
"مُنهنجي گيتن راتِ مونکا ٿي پُڇيو.
شاعريءَ مان توکي آخر ڇا مِليو.",Adil Soomro
"سرد جذبن ۾ ڇا رکيو آهي
پنڊ پهڻن ۾ ڇا رکيو آهي",Adil Soomro
"راتيون جاڳي ڏيئا اورن
دل جا قصا جارن سان",Adil Soomro
"جڏهن پائي گَجرا اڱَڻَ ۾ سُتينءَ تون
تڏهن منهنجا تارا ڪَتيون خُواب ٿيا ها.",Adil Soomro
"ڪنهن سَمي ساهن ۾ هڪڙي سانوري هوندي هُئي.
خوابَ ها پاڳل سڀيئي دل چَري هوندي هُئي.",Adil Soomro
"اهڙي اڳُ ۾ ڪانه هُئي
جهڙي آهي هاڻي ٿي.",Adil Soomro
"نانءُ تُنهنجو نانگُ ٿئي تولئه مَتان
خُود نُمائي ڪينَ ٿي ايڏي ٺَهي.",Adil Soomro
"تنهنجو گھرُ ڇو ڪين ٿو لڀجي
يا هي رستو ساڳيو ناهي؟",Adil Soomro
"ڪين سي ناتا سُڃاڻي ٿيون سگھن
جن اکين تي عڪس نوٽن جا ٺهن",Adil Soomro
"پاڻياريءَ جي نيڻَن ۾ ڪو اهڙو جادو هو
کوههَ جي ڀرسان ماڻهو پياسا گُونگا ٿي پَئي ويا.",Adil Soomro
"دل به تُنهنجي شهر جي ديوار جيان
هرڪو پنهنجو پوسٽر هڻندو رهيو.",Adil Soomro
"هٿيارن جي پرواهه ناهي
تُنهنجي اکيُن کان ڊڄندو آهيان.",Adil Soomro
"پيارَ جو هڪڙو لفظُ جيئاري
نفرت سان مان ڊَهندو آهيان.",Adil Soomro
"اڳين ڪرسين تان سادا ماڻهو
معزز ماڻهن ڇڏيا اُٿاري",Adil Soomro
"مون ٿي سمجھو سولي آهين
سائنڻ! تون ته پرولي آهين",Adil Soomro
"جذبا ۽ احساس نه ڪوئي
هڪ پٿر جي ڀرسان آهيان",Adil Soomro
"هُن ڪَئي مُرڪي سڀن جي آجيان
پر وياسين ميڙَ مان رهجي اسان.",Adil Soomro
"اوهان جي اکين ۾ اشارا ٿا مُرڪن
۽ خيالن ۾ مُنهنجي نظارا ٿا مُرڪن.",Adil Soomro
"ڪاڇي جهڙي جيون ۾ تون
آئي بڻجي هولي آهين",Adil Soomro
"تُنهنجي حُسن جي هٿيارن جي آڏو سانولڙي
تلوارُون ۽ بڻڇيون ڀالا گُونگا ٿي پَئي ويا.",Adil Soomro
"تنهنجي نيڻن ۾ جو هي مهراڻ آ
مان انهيءَ جي پياسَ ۾ ڀوڳيان پيو.",Adil Soomro
"ڏيههُ ڏکن جو ڏوري هاڻي
مرڪ ـ شهر جي ڀرسان آهيان",Adil Soomro
"اسان پنهنجي ڀاڳن جون هيسيل هي هرڻيون
زماني جي بگھڙن کان ڪيسين بچايون!",Adil Soomro
"عڪس اکين ۾ سُونهن جا آهن
خُواب نگر ۾ رهندو آهيان.",Adil Soomro
"هُن جي آڏو استعارا سڀُ هوندا ها شرمسار
هن جي گھرَ ۾ ڄڻُ ته ٻانهي شاعري هوندي هُئي.",Adil Soomro
"اوهان مرڪ پنهنجيءَ سان خوشبو پکيڙي
نهاري، جياري پوءِ ماري نه ڇڏجو",Adil Soomro
"ننڊ منهنجي اکين کان رُسي ٿي وڃي
تنهنجون يادون اچن روز آڌيءَ مهل",Adil Soomro
"توسان گڏجڻ جو بهانو جيئن ملي
ڪُجههُ نه ڪُجههُ تو وٽ وساري ٿو اچان.",Adil Soomro
"پيارَ جو اهڃاڻُ آ جو بي سببُ
پاڻَ ۾ تڪرارَ ٿا پئجي وڃن.",Adil Soomro
"ڪوبه سُڏڪو درُ نه ٿو ڀُلجي ڪڏهن دل جو ٽَپي
اڳُ ته نيڻن جَل هُئا جو جَل پَري هوندي هُئي.",Adil Soomro
"اخبارون ڳالهائن ٿيون
ديوارون ڳالهائن ٿيون",Adil Soomro
"اسان پنهنجو ورثو نه سانڍي سگھياسين
فخر سان ڪيون ٿا وڏن جون ڪهاڻيون.",Adil Soomro
"سونهن جا اجرن پکين ۾ ٿي رهي
شاعرن جي سا دلين ۾ ٿي رهي",Adil Soomro
"ديس مٺي جي نقشي تي ڄَڻُ
موهيندڙ گلڪاري آهيون",Adil Soomro
"جي دلين ۾ روشني آهي اڃان.
دوستين ۾ روشني آهي اڃان.",Adil Soomro
"ڪاوَڙ به هُن ڪَئي آ ڏِياريِءَ جي شامَ جو.
اوندهه ڏَئي وَئي آ ڏِياريِءَ جي شامَ جو.",Adil Soomro
"وري پارِ توکي ئي وڃڻو آ سُهڻي
هُو ميهارُ توڏي تَري ڪونهَ ايندو.",Adil Soomro
"هن ڌرتيءَ جون ڪيئي نياڻيون
ظلم ڪيون بيواهون آهن",Adil Soomro
"تُنهنجي نظرُن مان جي ڪِري پَياسين
جاتَي ڪاٿَي مَلامتُون آهن.",Adil Soomro
"تُنهنجو پيارُ مليو جي ناهي
ڄڻُ ته حياتي ماڻِي ڪونهي.",Adil Soomro
"پاڻَ ٿو پنهنجي ڪَري واکاڻِ هو
آدمي ڪيڏو نه ٿو هلڪو لڳي.",Adil Soomro
"ساٿُ اوندھ آ ڏنو هر موڙَ تي
ٿيون حياتيءَ ۾ بتيون سڀُ اوپريُون.",Adil Soomro
"سڄي رات نيڻن ۾ ٽانڊا ٻريا ٿي
چِکيا تي جليا جي سَتيون خُواب ٿيا ها.",Adil Soomro
"تنهنجي چپڙن جو چورايان رنگُ مان
ذهن ۾ هڪ چور ٿو ڊوڙي پيو",Adil Soomro
"ڏُک نٿو هاڻي ٿئي ڪنهن ڳالهه تي
پاڻَ سان ڏاڍا ٿا هِن حادِثا.",Adil Soomro
"تنهنجو نانءٌ چپن تي آ پر
دل جو دهڪو ساڳيو ناهي",Adil Soomro
"واءُ ۾ رابيلَ جي مهڪار نچندي هُئي جڏهن
اوچتو پوندي کُلي هُن جي دَري هوندي هُئي.",Adil Soomro
"ديس ڌڻين جا چؤواٽي تي
وڪري لئه سامان پيا هن",Adil Soomro
"کلڻ جي ته عادت اوهان ئي وڌي آ
روئي پاڻ مونکي روئاري نه ڇڏجو",Adil Soomro
"سياري جُون راتيون اُهي ئي ته ساڳيون
مگر مَچَ ميڙا نه ڳالهيون پروليون.",Adil Soomro
"ڪچين درن جي دروازن ڏانهن
کڄندڙ کوڙ نگاهون آهن",Adil Soomro
"روڊ تي لکجي وئي رتُ جي لڪير
ڪنهن جي کاتي ۾ لکي سا زندگي.",Adil Soomro
"دُک جي رات لڙي آ ٿريا!
هر ٿوهر تي باک ڦُٽي آ",Adil Soomro
"رات وساري ويئي آهي
نيڻن ۾ سپنن جي خوشبو",Adil Soomro
"ڏيهه ڏکايل ۾ اوسائين!
مرڪ نه آئي ڪنهن کي راس",Adil Soomro
"ڳوٺ جي ڪنهن شمشان جيان
شاعر جي دل آهي اُداس",Adil Soomro
"تُنهنجي آڏو لفظَ اوندهه ٿي ويا
ماٺِ جو ڪمري ۾ ٿي ڏيئو جَليو.",Adil Soomro
"سومرا! هي توکي ڇا آ ٿي ويو.
هر اکر تنهنجو خطا آ ٿي ويو.",Adil Soomro
"ڪنهن پيارَ ڪهاڻيءَ جا
ڪردارَ اَسين آهِيون.",Adil Soomro
"برٿ ڊي جي هُئي خوشي توکي مگر
سارا تُحفا ٻيٽَ تي رَهجي وَيا.",Adil Soomro
"سورج هيٺان پاڻ رهياسين
جڳَ والاري ساري ڇانءُ",Adil Soomro
"روئي پاڻَ ئي ٻارَ چُپ ٿي سُمهن ٿا
رهيون يادِ ناهن مگر ڪنهن کي لوليون.",Adil Soomro
"ڪا خبر ناهي ته ڪِٿي آهين
تُنهنجون خُوابن ۾ زيارتون آهن.",Adil Soomro
"تُنهنجي جوڀَن جي ڏسي جادوگري
مُون سَموري منڊَ کي وڪڻِي ڇڏيو.",Adil Soomro
"سندس نيڻَ آلا رهن ٿا مگر
هُو سڀَ کي کلائي هَليو ٿو وَڃي.",Adil Soomro
"ختم ٿي وڃي سا ڪهاڻي نه آهي
ڪٿي پيار جي ڪا پُڄاڻي نه آهي",Adil Soomro
"کَڙڪائي درُ ۽ دَري ڪونه ايندو.
اهو عشق توڏي وري ڪونه ايندو.",Adil Soomro
"نفرت جون اورانگھي راهون
نينهن نگر جي ڀرسان آهيان",Adil Soomro
"ساههَ ۾ ويساههُ ڪيڏو آهي پرَ
سنڌُ کان پياري ڪَبي ڇا زندگي.",Adil Soomro
"جڏهن تون ڌڪاريون ته پيرن ۾ تنهنجي
سڀئي منهنجا اُجرا رَتيون خُواب ٿيا ها.",Adil Soomro
"مان آهيان اُن شعر وانگي دوستو
قافيو جنهن کان جُدا آ ٿي ويو.",Adil Soomro
"هُو ويا سڀُ هيڪلو مون کي ڇڏي
ڄڻُ وياسين ساٿَ مان ڪٽجي اسان.",Adil Soomro
"تُون مان هياسين تنها ۽ چؤڏس هُيون هَوائون
پن ٿي ڇڻيا وڻن تان ۽ مينهن ٿي وسيو.",Adil Soomro
"ڪيئن ڪيان مان توسان دوکو
تولئه ناهي چاههُ رهيو ڪو",Adil Soomro
"مان ڪيان ٿو پيار ۽
تو حسابُ آ رکيو.",Adil Soomro
"مورَ جو کنڀُ مون اکين تي هو رکيو
پرَ اهو تنهنجي سَڳيءَ جهڙو نه هو.",Adil Soomro
"شهر سڄي جا ماڻهو گونگا
ديوارن جون دانهون آهن",Adil Soomro
"تنهنجون ادائون، مست هوائون
ڪونگو ٽارا ڳائن ٿا",Adil Soomro
"جنهن ۾ ناهين زندگيءَ جي جستجو
ڪهڙي ڪم جي آهي اهڙي شاعري",Adil Soomro
"لوڪ آڏو ڀل نه مونکي سار تون
نانءُ منهنجو دل ۾ ئي اُچار تون",Adil Soomro
"پيارَ جي اتهاسَ ۾ ڀوڳيان پيو.
ڄڻُ صدين جي تاسَ ۾ ڀوڳيان پيو.",Adil Soomro
"جھِرمر جهانَ ڀرسان تُنهنجي جھُڳيءَ جو منظرُ
ڇالاءِ سُرمئي آ ڏِياريِءَ جي شامَ جو.",Adil Soomro
"مون بَتيلو پيارَ جو جوڙيو مگر
تو اکين جي سمُنڊَ کي وڪڻِي ڇڏيو.",Adil Soomro
"پنهنجي ليکي مُرڪي ويٺو
شايد هي به ستايلُ آهي.",Adil Soomro
"اُجڙيل دل جي ويراني ڪنهن ڪونه ڏٺي
خيالَ سڀن جا رنگَن ۾ جو اَٽڪي پَيا.",Adil Soomro
"اڳُ ته اهڙي ڪانه هُئي هُوءَ سانوري
بي رحم هاڻي ڀلا ڇو آهي ٿي.",Adil Soomro
"ماڻهن تائين پهچن آخر ڪيئن ڀَلا؟
گيتَ اسان جا تمغن ۾ جو اَٽڪي پَيا.",Adil Soomro
"هڪ پيارَ سِوا ڪُجھهُ نه
هِن گھَر ۾ ڏِٺو هوندَئي.",Adil Soomro
"يادِ جا پنڇي اچي جنهن تي لُڏن
سا گُلن جي ٽارَ آهي شاعري.",Adil Soomro
"ڪنهن جي دل ٽوڙڻ کي شايد
جيون جو وهنوارُ ٿي سمجھي.",Adil Soomro
"تون جي ناهين ته پوءِ نهارين ڇو؟
سُڃ رستن ۾ ڇا رکيو آهي",Adil Soomro
"توکان ئي ويا وسري
ڇو يارَ اَسين آهِيون.",Adil Soomro
"عيبن جُون ٻُڌي ڳالهيون
اندرَ ۾ ڏِٺو هوندَئي.",Adil Soomro
"هڪ چهرو ئي هرڪنهن
منظر ۾ ڏِٺو هوندَئي.",Adil Soomro
"مٺڙي مرڪ جي پاڇي ۾
دوکا ۽ دهمان پيا هن",Adil Soomro
"وڃَي دل اسان جي ٿي رنگين بڻجي
جڏهن توسان گھاريل اچن يادِ هوليون.",Adil Soomro
"هونئن ته ڪيئي رنگَ آهن هر طرف
تو سِوا پيلاڻِ ٿيندي پَئي وَڃي.",Adil Soomro
"گھَر خوشيءَ جا ڪيترا ڪمزور هِن
ٿوري ڏُک تي ڏارَ ٿا پئجي وڃن.",Adil Soomro
"ڪا ڳالهه هُئي جيڪا
مون کان تو لنوائي هُئي.",Adil Soomro
"حاڪم جي هر ڳالهه قبولي
ڪين ٿيا درٻار آهيون",Adil Soomro
"اڃا آس جو واس آهي ذهن ۾
اڃا دل جي ڏياٽي اُجھاڻي نه آهي",Adil Soomro
"جا عشق آهي پاتي
دستارَ اَسين آهِيون.",Adil Soomro
"مون ته اچڻُ ٿي چاهيو تُنهنجي شاديءَ ۾
تُنهنجا واعدا پيرَن ۾ جو اَٽڪي پَيا.",Adil Soomro
"شاعر کي آ ننڊ اچي وئي
جاڳي ٿي گيتن جي خوشبو",Adil Soomro
"ڏسندي ئي پريان مونکي
تو راههَ مَٽائي هُئي",Adil Soomro
"هر نظر اخبار واري ٻار جي
چونڪ جي ڳاڙهين بتين ۾ ٿي رهي",Adil Soomro
"حُسنَ جي ناراضگي ٿي زلزِلو
عاشقي اوڙاههَ ۾ گُم ٿي وَئي.",Adil Soomro
"پائي دُکن جي چادر هوءَ نينگري اڪيلي
گھرَ ۾ سُتي پَئي آ ڏِياريِءَ جي شامَ جو.",Adil Soomro
"هڪ طرفو هي پيارُ اوهانجو
ڪيسيتائين هلندو سائين.",Adil Soomro
"منهنجي منَ ۾ زلزلا ڇو ٿي ڪرين.
تُون اکين سان حادثا ڇوٿي ڪرين.",Adil Soomro
"جِتِ ڪتابُ آ رکيو
اُتِ گُلاب آ رکيو.",Adil Soomro
"شُهرَتُن جو سَهارو چاهين ٿو
عارضي سي به اڏاوَتون آهن.",Adil Soomro
"چنڊُ به شايد ٿڪجي پيو آ
جوڀن جي اڌَ راتِ ٻَري ٿي.",Adil Soomro
"هي ڌرتيءَ جي ٻولي وساري نه ڇڏجانءِ
ڀلي دوست ڪيئي تون ڳالهاءِ ٻولِيون.",Adil Soomro
"توکي جو تمغو مليو سرڪارِ کان
سو ڪَوي! تُنهنجي خوديءَ جهڙو نه هو.",Adil Soomro
"ڏکَ وڇوڙا هي اوسيئڙا
محبوبن جا تحفا ٿئي.",Adil Soomro
"هيکلائي ٿي پئي جن کي ڏنگي
ڪي گھڙيون تن سان به گڏجي گھار تون",Adil Soomro
"جنهن کان وِڇڙي پيارا ويندا
ڪيئن ڀَلا سو کلندو سائين.",Adil Soomro
"پنهنجي رتُ جي بوتل وڪڻي
ڌيءَ لئه آندو مون رانديڪو",Adil Soomro
"مان اڪيلو ٿر جي سانجھي تنهنجي ياد
سامهون ٿوهر جي پٺيان ٿو سج لهي",Adil Soomro
